species	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Campylobacter virus CP21	0.0	0.0	0.0	0.0	1.80576	0.957302	0.0	0.0	0.0	0.0	0.0	2.837497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.091638	0.0	0.0	0.0	0.0	0.0	0.21922	0.0	0.262299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.057226	0.0	0.0	0.0	0.0	0.0	0.0
Hepatitis B virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.237918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klebsiella phage vB_KpnP_IME205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.381197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1020380000000003	0.0	0.0	0.0	0.0	0.0	0.0
Arthrobacter phage Wheelbite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61441	0.019897	0.0	4.919305	0.0	0.0	0.0	0.0	0.0	0.008039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.024722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klebsiella phage KPV15	1.326193	0.034093	1.968303	0.0	0.418537	0.0	0.160528	1.93541	6.122833	0.0	1.152989	0.302381	33.89446	0.0	1.079664	0.0	0.0	0.96899	1.725714	4.668152	0.014734	0.0	0.135001	0.056022	0.0	0.443549	395.369104	4.557647	0.543943	0.0	0.0	0.463252	0.0	0.0	0.060305	37.017642	0.200617	1.571011	2.669693	0.0	0.609731	0.505739	0.794415	2.559706	0.0	1.606647	0.0	0.032722	1.66421	0.0
Apis mellifera filamentous virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.551512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Intestinimonas butyriciproducens	1.334019785714286	0.6204843571428572	5.349680785714286	7.110980904761904	7.434061428571428	0.6332469285714284	0.3143647857142857	0.03170566666666667	0.9824789047619042	0.2754095238095238	0.036270928571428565	0.45049373809523796	0.3158271190476191	0.6561164761904761	0.6817090952380953	3.9092597380952387	0.8595854285714285	0.7392363333333334	0.0	1.4816198809523808	0.730655738095238	5.715800571428572	0.07762642857142857	0.007056190476190476	1.3903813571428572	0.01816109523809524	0.007270833333333333	0.36284928571428565	0.1429423095238095	0.04779552380952381	0.491677119047619	0.0	0.10032971428571427	0.31398252380952374	0.4700120952380952	0.4738220476190476	0.41557983333333337	0.6658284285714285	0.669796023809524	0.1628147619047619	0.053571095238095244	0.06215433333333334	0.12900571428571428	0.5532450238095239	0.12876209523809526	0.14368011904761904	0.17751497619047618	0.10207833333333333	0.5698365714285714	0.12304078571428571
Erysipelothrix phage SE-1	0.0	0.0	0.0	44.483518	0.0	0.0	0.028185	0.389938	0.0	0.0	0.0	0.0	0.0	0.028185	0.0	0.0	0.0	0.084132	0.0	0.05637	0.0	0.0	0.0	0.0	0.277903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05637	0.0	0.0	0.0
Cyprinid herpesvirus 1	0.0	0.0	0.0	0.0	0.0	13.26673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.457746	0.0	0.576942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1915	0.0	0.0	0.0	0.0
Lactobacillus phage iLp84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.598607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vibrio virus KVP40	1.0106711666666668	0.005080833333333334	0.32026383333333336	0.0218095	16.424963333333334	0.25560183333333336	1.0599996666666667	1.0089608333333333	0.0	0.4285645	3.5886541666666663	2.1743741666666665	0.06003616666666667	2.4974701666666665	23.3208455	1.1919516666666665	2.196252833333333	0.2807136666666667	0.6353171666666667	0.24103233333333338	2.261375166666667	0.11613449999999999	2.0968825	3.188947	0.017452	22.116066666666665	0.6748141666666667	1.9881365000000002	16.482006000000002	0.06570966666666667	0.1052365	8.929784166666666	1.2329320000000001	0.28113383333333336	2.908376666666667	0.07355183333333333	3.172453666666666	7.722564833333333	0.2608548333333333	0.7224768333333333	3.8298563333333333	7.482205666666666	1.117497	0.020703666666666665	0.502958	13.003193666666666	0.6046596666666667	2.1165185	0.6616961666666666	8.189055166666666
Lactococcus lactis	0.0	1.3628095	0.15949	1.022272	1.122579	0.692527	0.0	0.0	0.163534	0.0	0.0	0.1594895	0.333561	0.0	0.6863755	0.18797	0.3759395	1.6611135	2.06673	1.128162	0.34506749999999997	0.0	2.090938	0.18609	3.433043	0.0	1.7568915	0.346662	4.7672875	0.0	0.5033325	0.0	1.5422935	0.18797	1.1938935000000002	3.2879639999999997	2.2862264999999997	0.316587	0.274322	3.819579	0.0	1.737297	0.3759405	0.0	0.0	2.187571	0.0	4.8516735	0.521531	0.0
Enterobacteria phage SfI	5.9186625	0.04534633333333333	0.10529549999999999	0.0	0.3623285	0.009563666666666666	1.3069983333333335	0.14392266666666667	54.565982	0.04397533333333333	0.028027666666666663	1.4302158333333335	0.034437166666666665	0.021987666666666666	0.09881133333333332	0.0	1.5206143333333333	4.246772833333334	1.4066455	0.8454548333333332	0.09392683333333333	0.06222766666666666	0.11411333333333333	0.05409533333333333	0.0	0.22425116666666667	139.13894533333334	0.0	4.5786783333333325	10.667728166666668	0.019223333333333332	0.07772133333333332	88.88723133333333	0.0	0.7200103333333333	0.44430016666666666	0.056689333333333335	0.047404499999999995	75.73588083333333	0.0	0.087841	0.11133583333333334	0.0	0.0188965	0.032735	0.0	0.0531435	0.14272716666666665	0.018983	0.4419136666666667
[Clostridium] saccharolyticum	0.5045161302083333	0.8879105833333334	1.6949203593749997	2.621650651041667	1.5608746354166667	0.4686909739583333	0.30758331770833336	0.6270216770833333	0.6437349791666667	0.40822958333333337	1.9216329375	1.3804461250000004	1.0463065260416669	1.5347791718750001	0.697871890625	1.5526637395833334	1.266209307291667	0.36356698958333333	0.08763652083333333	1.6540533229166667	0.9992215885416668	0.8690718697916666	0.463146	0.2900653177083333	1.2076949010416667	0.27520311458333335	0.032108401041666665	0.622734015625	5.703508265624997	2.9561674322916667	0.2079639114583333	0.06521510937500001	0.7534406510416668	1.1841433958333332	0.27761556770833334	1.2234235260416664	2.1591505052083337	2.2018593124999986	0.20703031770833338	2.8375319062499997	1.493769994791667	0.45448776562500015	0.6556199531250001	0.22439249479166667	1.7930730052083332	1.666154625	4.047242562499999	0.6842983333333333	0.24421446354166668	4.273022312499998
Stx2-converting phage Stx2a_WGPS9	0.0	0.0	0.638563	0.0	0.028054	0.296869	0.059077	0.699125	0.0	0.0	0.028499	27.028495	0.172332	0.0	0.0	0.0	0.0	0.341546	0.319282	0.028054	0.05878	0.029687	0.0	0.082084	0.0	0.029687	0.0	0.0	6.209294	0.170847	0.0	0.0	0.0	0.0	0.211815	0.55455	0.0	0.0	0.0	0.0	0.025234	0.029687	0.0	0.0	0.0	0.192816	0.354015	0.058038	4.154077	0.079561
Prevotella scopos	0.200122	0.04051	1.339275	0.04051	0.0	5.258457	0.856391	0.235973	0.400041	0.081021	0.0	0.162042	0.422118	0.440348	19.100669	1.324084	0.081021	0.080616	0.0	0.031598	0.04051	0.079806	0.920194	0.784484	0.402471	0.458173	0.04051	0.0	0.243063	0.0397	0.197286	86.824008	0.04051	0.313753	0.519749	0.236581	0.159003	1.919587	0.262102	0.076565	0.026129	0.0	0.240632	0.182702	0.955236	0.0	0.120519	0.04051	0.0	1.088718
Klebsiella phage KOX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14744075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.823818333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium phage P1201	0.488311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.9763	0.0	0.0	0.0	0.0	0.098518	0.0	0.0	0.058443	0.352223	0.045293	0.0	0.0	0.0	0.0	0.0	0.020872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillus prophage Lj928	0.0	0.4249575	2.5526535	0.0	0.0	0.0	0.0	0.0	11.346513	0.0	0.0	0.013501	0.0	0.0	8.8585795	0.0	0.0	0.0	0.0	0.0	0.0423045	0.0	0.0	0.0	0.3399235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023019	0.0	0.0	0.0267315	0.0	0.0	0.0	0.0	0.0	0.0212585	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus phage 20617	1.0708601666666666	0.43082399999999993	0.3199176666666667	0.015055666666666667	1.8084863333333334	0.45691466666666664	0.9847631666666666	0.5664503333333334	0.6187548333333334	0.17409633333333333	19.205877833333332	1.6541448333333333	0.5646946666666667	0.05744183333333333	0.6211538333333334	0.1809261666666667	1.6873773333333333	0.36446833333333334	3.1926029999999996	0.4291805	0.15857116666666665	0.13473716666666666	12.165019000000001	2.7331179999999997	0.11346800000000001	8.238832166666667	0.8805244999999999	0.613429	1.3853988333333334	0.10507566666666668	0.5026066666666666	1.4515621666666665	0.44106716666666673	0.10464683333333334	2.141551666666667	0.36691633333333334	48.82642116666667	0.615512	0.23735966666666664	0.40680849999999996	2.977605666666667	5.093920166666666	25.31909033333333	1.5954093333333332	1.6455881666666665	11.986264499999999	3.171670833333333	3.0013389999999998	0.483694	1.0151051666666666
Lactobacillus ruminis	0.0	0.0	0.0	0.0	0.0	0.0	4.7497822356321855	0.0	0.0	0.0	0.0	1.0091811187739457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002183007662835249	0.0	0.0	0.00051577969348659	0.0049822892720306515	0.0	0.002051670498084291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033856513409961686	0.00022983141762452107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stx2-converting phage Stx2a_WGPS6	56.410103500000005	0.060841	0.21913875	0.0	0.6065985	2.484098	0.63216975	3.5640505000000005	102.47042425	0.047104	56.72773075	11.034377249999999	1.20084725	0.036523	0.54963525	0.00826075	2.412521	7.150181	12.76731	1.7194175	0.31398275	0.498608	0.27700925	0.05838125	0.0	0.45164275	104.6384815	0.180388	5.460441	9.207581	0.01856325	0.28930775	66.33339375	0.017171	0.878826	1.109801	0.20215325	0.49382875	75.252219	0.03708	0.84142325	0.26206625	0.1808055	1.004913	0.0092815	0.7924825	8.880711999999999	1.59498575	2.76492925	1.0059765
Morganella phage IME1369_02	0.009375	0.0	0.05368800000000001	7.093804333333334	0.018187666666666668	0.0	0.0	0.04315	4.557058333333333	0.0	0.9076103333333334	1.5334430000000001	0.154239	0.036575666666666666	0.0	0.018750333333333334	0.0	0.0	0.018703333333333332	0.009375	0.5291416666666666	0.1911763333333333	0.06472499999999999	0.4922506666666666	0.20733133333333334	0.018554333333333332	0.0	0.018656666666666665	0.017558	0.017825333333333335	0.03736	0.018750333333333334	0.009375	0.0	0.037031666666666664	14.630858000000002	0.5069043333333333	6.086056333333334	0.0	8.744968333333333	20.405346666666667	1.756423333333333	10.837359666666666	0.08903733333333334	0.0	0.35465166666666675	0.018656666666666665	0.132548	0.15855633333333333	0.10614966666666666
Klebsiella phage vB_KpnP_KpV48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.755967	0.0	0.0	0.0	0.0	0.0	0.0
Thermus virus P23-77	0.6224384	1.0030082	3.0640766	2.4688244	9.2005842	0.20369299999999999	0.707228	1.3773462	2.8017918	0.0306364	5.538297	2.5098676	80.6489944	0.2908306	66.911598	8.3790724	5.709386	28.792659200000003	0.220281	7.1943606	5.8604382	8.343067600000001	0.1566346	4.858932	1.9190943999999999	1.0283728	0.289752	2.9154258	20.7898602	0.7156980000000001	0.578209	0.12673600000000002	0.8049535999999999	2.3622444000000002	0.327724	1.0692556	4.0299236	1.6206568000000001	0.4191496	10.0151014	8.8792124	10.6273286	2.8286942	13.7402342	12.2688202	3.552104	8.4034708	5.3300986	11.763512	10.7324712
Vibrio phage pYD38-A	0.0	0.0	0.049525	0.0	0.023512	0.0	0.0	16.801836	0.0	0.0	0.0	0.0	0.0059385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002062	0.0	0.001505	0.002062	0.0	0.0	0.0015875	0.0	0.0	16.437975	0.0	0.001835	0.0034745	0.0	0.00566	0.0	0.003588	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus phage phiD12	0.8002084	0.171813	1.2871891999999998	4.3733616	9.5221558	0.0	0.10265640000000001	0.0	0.08374000000000001	0.0341046	0.7593296	1.8043912	0.1927782	0.1961744	0.6468914	1.117274	0.034276	0.5073186	0.12228620000000001	1.7334858	0.31464400000000003	0.6827656	0.1603812	0.205484	0.4699148	0.034276	0.0869944	0.0	0.034276	0.0	0.048367400000000005	0.0050625999999999996	0.0	3.0084454000000003	2.8438876	0.9364558000000001	0.7547908	0.10433620000000002	0.0	1.741527	0.0	0.0444012	3.0864292000000004	2.4443493999999997	0.067695	0.21181239999999998	4.218687399999999	1.7038727999999999	0.953811	0.0
Citrobacter virus Moon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.379754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acanthocystis turfacea Chlorella virus Can0610SP	1.153352	0.500918	4.448117	0.0	0.243802	5.044996	6.893936	3.333333	1.438934	4.359043	2.312672	1.593664	0.0	8.67447	4.652432	12.847108	0.871443	3.265379	15.3618	0.604225	2.070248	1.352616	7.901738	13.443066	1.352158	6.512854	0.268595	3.280073	3.06841	0.0	0.157943	3.305783	0.982094	0.091827	1.013315	0.651515	6.176765	6.685037	3.966484	1.268594	0.314968	0.091827	0.226814	0.183655	6.903579	0.306704	0.1809	0.521579	1.029384	6.365014
Streptomyces phage BRock	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Escherichia phage Rac-SA53	20.936386689655173	0.02878093103448276	0.308356724137931	0.0	0.6701755862068967	1.3432601379310345	0.6146381379310345	2.5528123793103448	15.392484172413793	0.07143896551724138	24.207000896551722	5.886128172413794	0.4102439310344827	0.05851613793103448	0.2396943793103448	0.003342448275862069	0.9869209655172413	4.271267620689655	9.087393275862068	1.2527606896551726	0.15541217241379307	0.35378427586206895	0.14946762068965516	0.07242127586206895	0.011513896551724138	0.6016037586206896	169.7690396551724	0.2042057586206897	4.074603275862069	10.851001655172412	0.011550310344827586	0.28854220689655175	41.17904237931035	0.0043871034482758624	0.44445368965517235	1.5378473103448276	0.06562720689655172	0.3889366551724138	65.10874775862068	0.01378955172413793	0.12253951724137929	0.10330099999999999	0.1279535172413793	0.7993887586206896	0.003939586206896551	4.825277689655174	4.737921620689655	1.5450433448275862	1.6408599310344822	0.41681644827586206
Streptococcus phage phiZJ20091101-3	0.0	0.0	0.0	0.0	0.1473475	0.049116	0.033557	0.0666105	0.0	0.0	11.4051905	0.167785	0.0	0.0	0.049116	0.0	0.0	0.067114	0.637585	0.0637585	0.0	0.0	0.205324	0.0	0.0	0.9191069999999999	0.100671	0.0	0.0476425	0.0	0.033557	0.213713	0.0	0.0	0.225245	0.0	0.810525	0.23221399999999998	0.0	0.3345635	0.047397	0.7115805	0.7036785	0.067114	0.6849215	10.545488500000001	0.3001675	0.226828	0.0286915	0.0
Lactococcus phage PLg-TB25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.407352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.015333	0.0	0.0	0.009989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shigella phage SfII	0.30732888888888893	0.029307888888888887	0.08939244444444444	0.0	0.23896644444444443	1.5422596666666668	1.2345094444444444	4.1010349999999995	0.18674966666666667	0.12375944444444444	56.068891	8.09278788888889	0.19113444444444444	0.09470744444444444	0.3783592222222223	0.007429666666666666	1.248609111111111	4.637904	15.636910999999998	0.7685935555555556	0.1291781111111111	0.17684988888888886	0.16205433333333333	0.04958777777777777	0.011575333333333333	0.7485458888888888	151.49933177777777	0.024574444444444444	5.687861555555555	19.06896822222222	0.0	0.16190744444444444	92.304705	0.02716211111111111	0.02267611111111111	0.22292388888888887	0.0	0.11351022222222223	13.22606588888889	0.03705766666666667	0.01364	0.0917081111111111	0.08508266666666665	0.09569788888888889	0.0	0.3856713333333333	4.388861555555555	1.003986888888889	0.28564744444444445	0.14939899999999998
Sitophilus oryzae	0.0	7.788089888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Virus Rctr71	0.0	0.0	0.899917	0.0	38.151392	0.0	9.498736	4.693858	0.0	0.0	13.982338	0.166526	0.913374	0.0	0.0	3.8074	1.722455	2.52481	0.0	0.0	0.0	0.0	0.0	6.360806	0.0	40.48359	0.0	13.735072	4.348196	0.166526	0.0	19.858703	0.0	0.0	19.809921	0.102607	6.412108	0.0	0.0	0.0	9.349025	1.747687	5.46173	0.0	0.168209	0.079899	0.0	2.343986	6.181671	2.18503
Haemophilus pittmaniae	0.0	0.3912175	0.199601	0.0	0.0	0.586826	0.0	0.475914	0.0	0.0	0.498339	0.0	1.561993	0.0	0.0	0.0	0.0	0.166113	0.0	0.0	0.0	0.0	0.166113	0.0	0.0	0.0	0.0	0.166113	0.0	0.166113	0.0	0.0	0.0	0.0	0.0	0.498339	1.1627925	0.0	0.0	0.0	0.0	1.906377	3.9800695	1.3544990000000001	0.4966775	3.88621	0.0	0.8975409999999999	0.0	0.332226
Bacillus virus SPbeta	0.0	0.0	0.0	24.096801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Clostridium] scindens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138026	0.233954	0.0	0.0	0.138026	0.138026	0.0	0.413389	0.0	0.136646	0.0	0.0	0.0	0.0	0.132505	0.0	0.0	0.0	0.0	1.198757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.276052	0.0	0.0	0.0	0.0	0.0	0.375431	1.087648	0.0	0.0	0.136646
Klebsiella pneumoniae	1.5386772500000014	0.02324808158682634	1.620419873502995	0.0003807350299401198	0.4763132537425148	0.016148632485029932	0.0936428997005989	1.478852923652693	5.059989807634737	0.01951870658682636	1.8602687971556884	0.298813380239521	24.436299795658673	0.0020504356287425153	0.6996165875748501	0.002404931886227544	0.04496710853293415	0.8094274917664676	1.4136973248502995	3.64386196032934	0.01710495808383233	0.01520823278443113	0.098397618263473	0.058632339071856346	0.00031208907185628745	0.43852812425149723	305.86501685479004	3.7845565688622718	0.5965411324850303	0.09460712574850302	0.002507375748502994	0.34846715568862274	0.5539515464071851	0.002807428143712575	0.030944869011976035	27.203886115269494	0.11858783607784429	1.362696737275448	2.946401895958082	0.017359648952095814	0.4743041100299402	0.32166466467065846	0.48535160853293474	1.9525167896706592	0.0014812529940119762	1.7168390411676646	0.06349136601796411	0.06201030464071856	1.491440521706586	0.04058876871257482
Synechococcus phage S-H35	2.7989615	2.1779597727272733	1.1705264545454546	3.5686344090909086	2.171119318181818	8.421585272727272	7.319190090909092	2.8959177272727277	1.9909729545454546	1.6698594545454546	2.1520820454545455	1.6832025454545452	1.2330765	4.5106281363636365	5.04047740909091	9.192056681818181	0.9821141818181818	3.130988454545454	0.2992572727272727	0.8398335454545454	1.9025580454545457	0.9096056363636363	2.1908107272727273	6.053314090909091	4.801321681818182	1.2941292727272726	0.015968090909090907	0.994563590909091	6.4833253181818185	0.7487105454545454	1.8359415909090906	5.450679090909091	1.2916936363636362	4.563359727272727	3.263647909090909	3.215349045454545	0.21156040909090912	1.9710064545454544	2.4298819545454546	2.6010289545454546	0.5640661363636362	0.3848529545454545	4.124135272727272	3.234856954545454	5.957849363636364	1.567062681818182	9.788207363636365	0.1669730909090909	3.147613590909091	1.5830186363636365
Erwinia phage vB_EamM_Asesino	0.0	0.00207675	0.0	0.00103325	0.0010385	0.0	0.0	1.31198225	0.0	0.0	0.0	1.4117484999999999	0.0	0.0	19.82604075	0.0	1.4146762499999999	0.0	0.0	1.37829775	0.9175205	1.603858	1.25755	0.00196775	0.0	0.0	0.0	0.0010385	0.0	0.0	1.4871595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07707725	5.7094265	1.5250582499999998	2.06195825	3.25054825	2.2402965	0.14300400000000002	0.0	40.33066525	0.0	0.0	0.0
Salmonella phage HK620	73.29473533333334	0.0	0.0	0.0	0.15239	0.0	0.45717	0.15759599999999999	0.17179366666666665	0.031550666666666664	0.0	2.199402666666667	0.0	0.0	0.0	0.0	0.0	0.8054896666666668	4.911024666666667	0.311641	0.031550666666666664	0.031393	0.0	0.0	0.0	0.02902666666666667	3.269129	0.31195666666666666	3.5035536666666665	3.102539666666667	0.0	0.030919666666666665	0.054267333333333334	0.0	0.06057733333333334	0.280959	0.0	0.12620299999999998	0.9091333333333332	0.0	0.3663	0.0	0.0	0.4467036666666666	0.0	0.0	0.21990866666666667	0.18835766666666667	0.6125573333333333	0.031550666666666664
Veillonella atypica	0.09832099061032863	0.00475025352112676	0.007183615023474177	0.0033867676056338024	0.043544335680751146	0.0012612746478873238	0.013752669014084505	0.07791448591549295	0.6004952511737094	0.001092605633802817	2.491467915492959	0.0019312769953051642	0.2340681971830986	0.009764211267605634	0.0055366854460093895	0.010223326291079813	0.0020121220657276996	0.0027963661971830986	0.051955990610328635	0.00324293896713615	0.004284901408450704	0.048620408450704214	0.8736641525821601	0.02482694366197184	0.004022509389671362	0.6501553497652585	0.02008939201877934	0.03289479812206573	0.004806654929577465	0.013844816901408454	0.08023782863849767	0.012516145539906102	0.18464786150234752	0.0010223075117370892	0.006845652582159624	0.07283741079812206	8.953809077464784	0.009736384976525821	0.0004257535211267606	0.0021155633802816902	0.004405016431924883	1.4153004507042242	16.19494017605633	1.480190016431925	1.9353533802816911	8.5609885	0.006070924882629108	10.367710110328636	0.04782261267605635	0.001324692488262911
Enterobacteria phage mEp021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.832315	0.0	0.068446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ethanoligenens harbinense	0.0	0.0	0.0	0.0	20.706806999999998	8.63852	0.0	16.9886755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0100845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0020835	24.332819	0.0	0.0	0.0	0.0	0.0
uncultured virus	127.48015873684213	0.15646852631578945	1.5989113684210527	0.5459614210526316	3.653515578947369	3.113833947368421	2.527453894736842	7.554388210526318	231.431459368421	0.7268290526315789	142.08807552631578	13.494309684210526	5.510858157894738	3.8683839473684203	2.1911196315789474	2.226556631578948	7.764813842105262	16.7683552631579	36.07096573684211	5.402290000000001	0.8305239999999999	1.432533947368421	1.893457368421053	0.3518783684210527	0.6521583157894737	2.819881947368421	260.59755352631583	4.001732105263159	13.65094047368421	26.087152105263158	0.10529394736842106	3.397378368421053	158.20792631578945	0.050973842105263165	2.0494077368421055	6.957901999999999	0.9259636842105264	1.8348583157894736	172.09195410526317	0.43646642105263156	3.6698435789473685	1.4383011578947367	10.369889157894738	3.4713022105263156	0.350666947368421	5.6142515263157895	11.740503368421052	4.030928631578948	5.088540578947368	1.760559
