1.0,0.06479481641468683, 0.047516198704103674, 0.04103671706263499, 0.0734341252699784, 0.056155507559395246, 0.038876889848812095, 0.06047516198704104, 0.02591792656587473, 0.05183585313174946, 0.058315334773218146, 0.01079913606911447, 0.012958963282937365, 0.06911447084233262, 0.06263498920086392, 0.06911447084233262, 0.06263498920086392, 0.07775377969762419, 0.04967602591792657, 0.03023758099352052, 0.03455723542116631
1.0,0.07758620689655173, 0.11350574712643678, 0.05028735632183908, 0.10129310344827586, 0.05028735632183908, 0.02442528735632184, 0.022270114942528736, 0.009339080459770116, 0.07327586206896551, 0.01867816091954023, 0.0, 0.028017241379310345, 0.048132183908045974, 0.0639367816091954, 0.04597701149425287, 0.07471264367816093, 0.0668103448275862, 0.09195402298850575, 0.031609195402298854, 0.007183908045977011
1.0,0.07834757834757834, 0.13105413105413105, 0.04415954415954416, 0.10826210826210826, 0.05698005698005698, 0.02849002849002849, 0.02849002849002849, 0.01282051282051282, 0.09116809116809117, 0.005698005698005698, 0.0014245014245014246, 0.027065527065527065, 0.042735042735042736, 0.05698005698005698, 0.07834757834757834, 0.04131054131054131, 0.05698005698005698, 0.05555555555555555, 0.04415954415954416, 0.008547008547008548
1.0,0.07407407407407407, 0.08796296296296297, 0.046296296296296294, 0.05092592592592592, 0.018518518518518517, 0.032407407407407406, 0.06944444444444445, 0.037037037037037035, 0.08796296296296297, 0.046296296296296294, 0.004629629629629629, 0.032407407407407406, 0.046296296296296294, 0.027777777777777776, 0.0787037037037037, 0.032407407407407406, 0.09722222222222222, 0.041666666666666664, 0.06481481481481481, 0.018518518518518517
1.0,0.0821256038647343, 0.10531400966183575, 0.08309178743961353, 0.08502415458937199, 0.09178743961352658, 0.05410628019323672, 0.020289855072463767, 0.022222222222222223, 0.07246376811594203, 0.00676328502415459, 0.000966183574879227, 0.03768115942028986, 0.028019323671497585, 0.06376811594202898, 0.05314009661835749, 0.025120772946859903, 0.06280193236714976, 0.05507246376811594, 0.044444444444444446, 0.004830917874396135
1.0,0.05012531328320802, 0.07769423558897243, 0.05012531328320802, 0.08521303258145363, 0.07268170426065163, 0.047619047619047616, 0.047619047619047616, 0.010025062656641603, 0.06766917293233082, 0.02506265664160401, 0.010025062656641603, 0.03508771929824561, 0.06015037593984962, 0.03007518796992481, 0.05263157894736842, 0.06015037593984962, 0.06766917293233082, 0.07017543859649122, 0.05764411027568922, 0.020050125313283207
1.0,0.14036144578313253, 0.15481927710843374, 0.04457831325301205, 0.07289156626506024, 0.03493975903614458, 0.025903614457831327, 0.07228915662650602, 0.010240963855421687, 0.053614457831325305, 0.013855421686746987, 0.0012048192771084338, 0.028313253012048192, 0.05120481927710843, 0.03072289156626506, 0.05542168674698795, 0.04578313253012048, 0.05963855421686747, 0.03132530120481928, 0.046987951807228916, 0.02530120481927711
1.0,0.0771513353115727, 0.09198813056379822, 0.05934718100890208, 0.11869436201780416, 0.032640949554896145, 0.04451038575667656, 0.017804154302670624, 0.008902077151335312, 0.06231454005934718, 0.02967359050445104, 0.0, 0.017804154302670624, 0.06231454005934718, 0.06528189910979229, 0.05341246290801187, 0.05341246290801187, 0.0712166172106825, 0.0712166172106825, 0.03857566765578635, 0.020771513353115726
1.0,0.05813953488372093, 0.07906976744186046, 0.053488372093023255, 0.09069767441860466, 0.06279069767441861, 0.030232558139534883, 0.046511627906976744, 0.011627906976744186, 0.06744186046511629, 0.023255813953488372, 0.011627906976744186, 0.03953488372093023, 0.07906976744186046, 0.03255813953488372, 0.053488372093023255, 0.05581395348837209, 0.053488372093023255, 0.06744186046511629, 0.06279069767441861, 0.018604651162790697
1.0,0.0859375, 0.08333333333333333, 0.0703125, 0.059895833333333336, 0.06901041666666667, 0.037760416666666664, 0.033854166666666664, 0.013020833333333334, 0.0859375, 0.033854166666666664, 0.016927083333333332, 0.01953125, 0.06380208333333333, 0.09375, 0.022135416666666668, 0.03515625, 0.09114583333333333, 0.032552083333333336, 0.044270833333333336, 0.006510416666666667
1.0,0.0603448275862069, 0.034482758620689655, 0.06465517241379311, 0.05603448275862069, 0.06465517241379311, 0.034482758620689655, 0.0603448275862069, 0.02586206896551724, 0.09482758620689655, 0.05172413793103448, 0.004310344827586207, 0.01293103448275862, 0.03017241379310345, 0.10344827586206896, 0.03879310344827586, 0.0603448275862069, 0.11206896551724138, 0.034482758620689655, 0.034482758620689655, 0.017241379310344827
1.0,0.0830860534124629, 0.05637982195845697, 0.0712166172106825, 0.10089020771513353, 0.032640949554896145, 0.04154302670623145, 0.08605341246290801, 0.017804154302670624, 0.11572700296735905, 0.02373887240356083, 0.020771513353115726, 0.011869436201780416, 0.04747774480712166, 0.03560830860534125, 0.03857566765578635, 0.04154302670623145, 0.050445103857566766, 0.026706231454005934, 0.05341246290801187, 0.04154302670623145
