class	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Methanobacteria	0.00028942335766423354	0.0	8.858245206204385	0.0	0.0	0.0	0.0	0.0	0.00015516788321167881	6.871897810218978e-05	0.0	0.0008540091240875913	0.0	0.0003169835766423358	0.0008759653284671532	0.0020684908759124087	0.5809885839416056	7.609671532846715e-05	0.0	0.0006024598540145986	0.0	0.0	0.0063146751824817516	0.0	0.0	0.0	0.0	0.35061658759124087	0.0	0.0014332791970802922	0.0016101277372262772	0.0	0.019466065693430654	0.00014080474452554743	7.246897810218977e-05	0.0006335675182481751	0.0	0.07791434489051093	0.018071313868613145	3.0355188485401485	6.593795620437957e-05	2.166938958029196	0.0	1.6302229525547447	0.0	0.0005711861313868614	0.0	0.0	3.0086654470802925	0.0005016058394160584
Verrucomicrobiae	0.01457449012775842	0.06963578745644604	0.018137504065040645	0.0015364738675958185	0.0041618606271777	1.4803516991869923	0.025912773519163764	22.27673732404184	0.2670608513356564	0.1952899965156795	0.003243770034843206	0.0008559941927990708	3.6482705656213694	0.0005749756097560975	1.6914637351916393	0.0021396480836236935	0.0008148524970963995	0.020023371660859463	0.007314488966318234	2.102094800232286	9.938122193960517	2.309984723577235	0.0007139488966318233	0.03639847967479673	0.5586843228803721	0.05724534843205575	0.007500814169570268	0.00449802787456446	22.94937244715449	0.0005451207897793264	0.05623965853658534	0.00591038675958188	0.0006053368176538908	0.0	0.004311937282229964	2.5554096666666677	0.001156246225319396	0.4510648222996515	0.04542763414634147	0.02777984320557493	0.0006891695702671313	0.025312216027874566	1.7923325249709616	0.00019702090592334495	0.0005676202090592335	0.0033930313588850175	0.9840828780487808	0.0013616585365853657	5.469770993031358	0.0011512938443670152
Flavobacteriia	3.6495375	1.7030925	8.5362495	4.061685	8.9298665	7.6870639999999995	15.4154585	8.45165	2.7058565	8.634432	2.3121885	4.1509215	13.016597	68.7785195	30.302346	6.208260999999999	4.398676	1.638484	0.0707175	1.667159	4.287673	2.6155795	44.414553	3.0662935	17.447448	5.3714775	0.11968050000000001	0.66135	3.176103	0.4921635	0.812281	199.0184485	2.9539015	7.3112745	7.650275	9.406416	0.754103	33.935313	21.963237999999997	6.1467845	0.615527	0.8299075	3.0038955	6.047496499999999	35.0784605	0.2077265	1.9224495	0.947825	12.843723	14.167171
Bacilli	4.552373695822634	9.893126238461145	7.4645278754875015	98.66480846305026	20.595337560704746	3.002533212281392	7.910109843379222	2.481203124870661	13.16504681440789	3.2143099608549983	106.50161010245316	5.868477331898191	10.02300194848901	5.047810647207658	40.712796807505626	4.919791752927635	7.7209526221556235	79.04392534620166	8.62431403104248	12.293941583802575	8.969503837894901	14.502221022906816	31.448203909387914	4.552115051626956	13.99104856398208	21.643213897331876	4.7127677523719775	12.379330762022981	12.403813701263003	2.5607850447847764	2.907982514740557	4.603393654623778	6.298469062753757	1.5318609030768415	49.18866599532072	7.120747218137362	114.24501116099093	6.8618152018850695	1.1262191319618922	10.65875819164735	6.731068186439122	13.09785425971797	57.73346952133875	9.32736639494208	5.407374604930485	42.71596398006595	32.77036667296394	31.772006108542975	14.53016692730323	6.343795246514019
Synergistia	0.252929	0.0	0.137836	6.022056	0.0	1.6030799999999998	31.368344	0.0	0.0	0.261888	5.249995	0.0	0.0	0.0	19.076545	0.0	0.0	0.529979	0.0	0.0	0.0	12.955625	0.0	0.0	0.0	0.112336	0.0	2.46622	0.0	0.0	0.724375	0.0	0.073225	0.0	1.506546	0.543763	0.827015	0.769126	1.061338	0.0	0.137836	0.413507	0.68918	0.137836	0.0	0.0	0.137836	0.0	0.275672	2.501724
Tissierellia	0.004461987012987013	0.003886272727272728	0.015622428571428572	0.0024723246753246757	0.0013851948051948053	0.0961647922077922	0.004436090909090909	0.0005814155844155845	0.00015724675324675327	0.0007317142857142857	0.0005281818181818182	0.0003657402597402597	0.002900272727272727	0.0008181428571428571	21.20247674025974	0.02562707792207792	0.003167935064935065	0.0030772077922077926	0.0027662077922077917	0.002703038961038961	0.0037701428571428578	0.01942798701298702	0.022786662337662338	0.0007941948051948052	0.0	0.0030019870129870127	0.02924420779220779	0.0021805584415584417	0.001793506493506494	0.0038209350649350644	0.0005248441558441558	0.020370116883116886	0.005853428571428571	0.003273714285714285	0.002973441558441558	0.03047494805194804	0.08652066233766234	0.11513337662337664	0.016090584415584416	0.0035476493506493506	0.0006988311688311689	0.001317701298701299	0.00421025974025974	0.00455777922077922	0.0005043766233766234	0.0020926753246753253	0.009157714285714285	0.002031350649350649	0.001490818181818182	0.013016441558441554
Actinobacteria	6.695044444027705	0.16639563072753227	5.098406075087899	0.40912616647076105	130.81512626315114	1.8557439975284524	19.860757992440472	8.70041593764025	0.29117510884339154	1.969698614039263	38.13023478515587	18.368308110133526	1.6361704956959882	7.814122054174149	104.09374822091654	16.13970328228968	10.63008753293625	5.971960430058678	1.9251708825058407	13.742362268166666	8.936318623866098	0.6925890479316485	7.526339677133585	64.91198898572847	0.6339636721775567	125.75359989437473	8.436426883613388	26.157040063152525	74.11295976542897	0.6169237972735098	2.1898704813187866	99.5135581413606	5.157782943820308	2.8939159268573063	54.24685081472928	1.0575679420252935	26.964250418922774	48.3403855663802	2.3174875362054363	5.720039426858171	32.860481949519176	37.78378246241927	20.332923662971066	2.151636951339139	3.388310656117953	42.51019750051144	36.60917984398758	28.40817554789992	14.432315787307111	52.72004956464152
Gammaproteobacteria	125.46339302459593	15.061719131660588	4.070738007086284	0.0043911051335292885	23.57913927362364	4.672824195246972	3.124814594337337	24.019634813122302	222.62519622487574	0.32020632647517855	147.49693588040589	17.980533523313664	33.088644731985106	0.606171377242607	1.6187971234764276	0.16132825599792822	7.795403174477029	42.592988585420514	38.9003079902855	28.618029098298475	0.6288208154852508	1.1832441849494335	2.252795610685921	0.23848019586047378	0.6196976061183532	2.4271021367670373	548.4080898259796	12.354351810074869	28.141463386050408	24.100644991384527	0.10924004257284685	3.48291052601383	146.28596634277815	0.10017255852512359	6.410062980977112	40.86008670951632	22.422189846346217	3.7286047593126326	157.19153555389045	0.5108953825161959	6.05024974918943	8.921121918136059	24.775403406358574	23.86056347905847	3.837213255946425	174.38497537005938	11.802746741203519	13.216743787843054	7.041274461061991	14.37738655453454
Saccharomycetes	0.009283444444444445	0.0	0.07502927777777778	0.0	0.3021627777777778	0.050368500000000004	0.3140123888888889	0.0	0.06459544444444444	0.0	0.007182333333333334	0.07362788888888888	0.019570333333333332	1.1903532777777777	0.020468166666666666	0.0	0.0	0.08894861111111112	0.0	0.0	0.015353722222222223	0.023301444444444444	0.0	0.007110555555555555	0.0	2.0137877222222222	1.1487904444444446	0.5027531111111112	0.009670222222222222	0.0	0.0	0.0193405	0.0061406111111111114	0.01510188888888889	0.6224468888888889	0.0	0.0	0.0	0.0	0.03859716666666667	0.3394482777777778	0.0	0.22353483333333335	0.026743388888888893	0.021465444444444443	26.959305222222227	0.0	0.1439257777777778	0.0	0.12271155555555555
asterids	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7559695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5744095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0923175	0.0	0.0	0.0	0.0	0.1598695	0.0	0.0	0.47588525	0.0	0.0	0.0	0.0996015	0.0	0.0
Bacteroidia	73.11723114456714	8.399526089573818	97.45337649378175	94.94448186495661	17.191003587410524	134.1178724596445	140.83902823091898	105.46957438861396	15.408217349671306	133.83688361881266	71.27997432857747	22.893147576416823	197.4097532976219	114.60583818724982	90.10770324149662	174.86693659503126	48.96820833075561	32.47821109965796	192.97070636771656	14.811756190737942	52.628077753673814	28.171850921325706	274.8703121220898	332.911638499815	153.7660113224555	106.52018473837339	1.0862486707634889	49.53810245958826	32.90265297486577	68.47002918967556	18.81921900280394	809.2278143584784	46.64528746188344	137.48029808851243	28.627138397845265	110.6926699354699	27.55036824560515	194.52317870307442	214.77290440357254	105.07326245376613	31.88780675182364	16.837367180031453	51.90327192861581	85.0190826676989	224.36162535718762	8.964439689634606	5.353968582253307	17.12102549579372	101.51122194774018	225.61994826621205
rosids	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97832325	0.0	0.40880825000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.129784	0.0	0.0	9.131832750000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6657825	0.0	0.0	0.0	0.0	0.366972	0.0	0.0	2.85677	0.0	0.0	0.0	0.0	0.03723	0.0
Negativicutes	0.3300508820995478	0.03304463999854722	0.27119598013768403	0.06791305788017406	3.998817399279189	2.9361958621406252	8.926728228867619	0.18257669813674884	6.476869584715662	108.84441376649872	3.713684922263965	2.2428446951751115	3.458959804530263	2.117171599273388	0.10663489164506029	0.08410907636777407	23.19462360305391	0.1020859828477925	0.20005169342302304	0.39415659126719127	2.7091132576710297	0.11800390918239788	5.846832719276431	3.8956657497503455	0.06504757796636618	64.92771696712417	10.811448836797112	1.0359212355453036	0.022699287705557333	1.7673675123095598	1.5541338265814026	0.09993688171383647	0.5004417443407424	5.106501186068545	0.06147557305134346	0.34349023858144984	133.07612366051953	0.057479867760821715	16.757977791760624	0.21116735939570994	93.34232929125326	10.070376880217312	18.42655374095269	26.892515703722058	14.0154940863086	151.6763167511145	0.04050442387536597	46.10895747588898	0.8588632253576035	4.894620150356625
Liliopsida	0.0	0.0	0.0	0.0	0.111732	0.0	0.0	0.0	0.0	0.0	0.0	0.316957	0.0	0.0	0.0	0.0	0.0	12.286033	0.0	1.1894040000000001	0.0	0.0	0.111732	0.0	0.0	0.0	0.0	0.0	2.948603	0.0	0.0	0.316957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.508715	0.0	0.0	2.20919	0.0	0.0	0.0	0.0
