familly	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Flaviviridae	0.956522	0.350262	0.0	0.0	0.0	0.0	0.0	0.125219	0.0	0.175131	0.0	0.327759	0.175131	0.0	1.395796	0.0	0.0	0.175131	0.0	0.334448	0.0	0.350263	0.0	0.0	0.0	1.342383	0.0	0.175131	0.175131	0.810583	0.175131	0.0	0.0	0.175131	0.321069	2.003346	0.0	13.877404	0.0	0.0	1.178632	0.0	0.668896	0.0	0.175131	7.350525	0.350263	0.0	0.317726	0.14711
Myoviridae	945.1880399034276	29.328225411815406	147.06551587020914	27.74400037120383	99.83227978712394	153.82596815509848	88.35253610715316	120.75598926069036	1781.22818400184	117.43556680990383	697.9518956964912	569.7789624430199	206.63972592518525	107.53173977696656	109.11725256960209	170.96286697023896	105.92800174655503	138.08964018985407	416.1545871016234	114.943188681854	36.701906204943135	129.46874170182528	186.66567700120197	69.79295226941632	205.36776608108303	121.61902712924899	1495.4909918143562	82.65000577312878	153.23852218388154	147.31437491116714	21.27167155463642	60.54491679817971	922.9492844616218	38.98246768749201	51.19462735968301	83.32631798143886	154.87651862449354	62.37397449729955	898.4546485365437	114.58467446380403	117.99465488005887	60.72461078107109	97.6353299997589	121.2216353974171	311.43429374706074	233.092795431213	187.5377924162082	92.71493564523064	54.24840335713348	97.38176754783912
Ruminococcaceae	8.624682695482317	18.422113156640403	18.58117893015562	32.060304757939406	82.26162105997967	20.28067384904138	30.3400260408749	30.45639486810392	22.884453210553616	16.795527832766382	25.835696689633437	11.076940759733965	138.81326401530512	43.98501882248566	253.9156524037322	112.82730272717716	36.558550609903875	102.97191647817317	15.749016837582948	60.032992447428626	26.24743719527995	42.150123162673026	2.3967706540612137	5.272923561570376	10.598274982889862	3.937907744043093	1.2524603090821032	121.96718376042652	125.81942700646718	25.767174976449912	4.985260415847813	1.0922078953877057	125.14819103349443	21.980745187791655	8.12167650428371	44.47735396472346	28.329811227550316	9.597845466429618	3.118429741577106	40.2678578761954	152.08091192801598	66.49534366916643	58.847420358736	34.34434266680256	73.51408636559313	31.344977308885955	194.7900524572107	22.666752471257205	18.70626448081847	52.17761834856867
Enterococcaceae	0.7712645	6.366634666666666	4.903432666666667	10.205863166666667	6.733275	0.37815983333333336	1.8972948333333333	0.2650226666666667	1.710218	1.0460358333333333	35.29693583333333	1.7309535	1.9584338333333333	3.8628101666666668	14.541554000000001	2.9860778333333333	3.6733178333333334	75.97449816666668	2.6139191666666663	2.618380166666667	2.427347833333333	2.3406031666666665	10.579623833333335	0.4290871666666667	7.889032666666667	1.2799795	1.0937248333333331	4.413371833333334	5.402162499999998	1.7892246666666665	0.5167465	1.2398133333333332	1.2017909999999998	0.9165601666666667	21.372215	1.1829459999999998	4.630920833333334	3.6336671666666662	0.7328711666666666	4.778125833333333	2.0048756666666665	1.6842678333333332	3.641762833333333	3.290487166666667	0.8810255000000001	4.176572	13.549214833333332	3.375611166666667	1.0857838333333334	4.175135666666667
Methanobacteriaceae	0.00028942335766423354	0.0	8.858245206204385	0.0	0.0	0.0	0.0	0.0	0.00015516788321167881	6.871897810218978e-05	0.0	0.0008540091240875913	0.0	0.0003169835766423358	0.0008759653284671532	0.0020684908759124087	0.5809885839416056	7.609671532846715e-05	0.0	0.0006024598540145986	0.0	0.0	0.0063146751824817516	0.0	0.0	0.0	0.0	0.35061658759124087	0.0	0.0014332791970802922	0.0016101277372262772	0.0	0.019466065693430654	0.00014080474452554743	7.246897810218977e-05	0.0006335675182481751	0.0	0.07791434489051093	0.018071313868613145	3.0355188485401485	6.593795620437957e-05	2.166938958029196	0.0	1.6302229525547447	0.0	0.0005711861313868614	0.0	0.0	3.0086654470802925	0.0005016058394160584
Polydnaviridae	3.927776	1.242513	4.09454	0.0	0.0	3.089257	3.944807	0.0	2.623019	0.0	2.789193	1.281855	0.0	0.0	5.013502	0.0	1.283031	0.0	0.0	16.189079	0.0	7.364063	0.0	0.0	0.50734	0.0	0.0	0.0	2.206105	0.0	0.0	0.0	0.0	0.0	0.0	0.227246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.352319	0.0	2.175574	0.0
Erwiniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203874	0.0	0.0	0.0
Tannerellaceae	3.3675236354158278	0.1468862427805114	4.663145393381462	5.771490073041863	0.7145888256634667	7.552153417782527	3.2005686844801158	2.1914207089618456	0.8427936468500445	15.350825490884894	0.6375826024844722	3.781827598471406	3.8487324254658386	4.190409625332741	1.4425655516455596	8.745241287710739	1.4250712203960636	1.763828700552553	0.003781382209405501	0.6674314574292168	1.3148599095547309	1.0870230011494717	28.822170391828678	3.840555039223198	8.552788046281357	4.445976244555133	0.019509284383318545	8.829787948737595	0.4980978614785835	6.823205804045333	0.2942765712269097	17.34745832820441	2.0257067796644352	6.320491680124224	1.2478195021779463	2.7652833045696537	0.4407872409050577	4.21818585907881	9.058316609119137	1.2233316339033635	2.376613474167137	0.4116395253085424	0.31371425042348955	5.355873298297971	12.773474354601923	0.8186514850568687	0.28158897614342177	0.877423667661531	2.4514015744131648	52.186737183633134
Phycodnaviridae	254.126309	19.048938500000002	16.8233345	35.422087	24.845548	13.132028	25.188151500000004	21.490522499999997	426.76914050000005	13.609648833333333	283.894994	38.541107	6.961641	49.226527000000004	15.689557	28.794631	45.685913500000005	36.938891	74.4517645	29.186751166666667	13.542910333333333	68.11526683333334	27.608127999999997	26.705011	12.716946	33.27388966666667	441.2551995	12.0065755	72.8970715	70.2295625	5.8307795	40.40071699999999	295.634913	2.3751860000000002	11.419526000000001	27.059898499999996	45.43328700000001	28.293658000000004	325.85836550000005	22.835009333333335	24.255919999999996	35.7736065	15.962779999999999	13.090603	21.018798	98.86297	26.211844	13.575378	14.618933333333334	12.597372000000002
Asfarviridae	11.823632	0.0	0.076314	0.339174	0.0	2.485585	14.087057	0.0	0.0	0.0	0.0	0.0	14.364045	0.0	1.878463	0.436405	1.460146	1.091577	0.0	0.751837	0.0	0.113058	7.132841	0.0	2.596384	0.0	0.0	25.00509	0.0	0.0	1.733182	0.0	0.0	0.0	0.112493	0.0	0.0	0.0	0.196156	1.01187	0.109666	0.0	6.968344	1.467495	0.0	0.224986	0.113058	0.0	5.768223	20.113632
