order	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Verrucomicrobiales	0.003263712171052632	0.18537838651315808	53.591053208881576	0.0041096595394736835	14.143381406249997	0.006985363486842105	0.006122592105263156	0.003084792763157895	0.0005399194078947369	0.002086368421052632	0.041359425986842134	0.07415436184210528	0.0012937713815789475	0.0006685707236842106	0.0010350986842105263	0.29202394572368423	0.08012359703947369	0.04135152796052631	0.1593320263157895	0.0016205180921052633	1.7236289506578948	13.171084391447366	0.0528080394736842	0.016802322368421045	0.37296993421052665	43.808055345394735	0.00604460032894737	0.6669005592105266	0.012742991776315785	35.71951918914471	0.04632071875000002	0.0019918421052631577	0.002583873355263158	0.07507599013157892	0.008961853618421051	21.387933200657915	0.06607119901315783	0.0017988075657894736	0.9915550937500006	32.555863888157916	605.1094933947371	0.13568653289473687	186.23782802467105	0.11726976151315785	0.008155300986842107	0.21855896381578946	1.2370250131578953	0.05628206907894738	0.9238951200657901	43.12520458388162
Micrococcales	13.620332	0.0	0.1877921666666667	0.31265933333333334	1.1427767500000001	1.7155785000000001	0.07278025	0.21484333333333336	1.4383095	0.148297	0.9783718333333333	2.1149323333333334	0.0	4.236410666666667	16.393711	3.6139930833333334	7.166654333333334	11.315177333333333	2.135526666666667	0.055509333333333334	0.42979008333333335	0.23336	3.9908084999999995	0.38741699999999996	9.534438666666667	1.8004620000000002	6.603723333333335	5.894339083333334	0.529683	1.5412813333333333	0.77765525	0.0	2.7622203333333335	8.936017000000001	2.764236	0.0	3.5013270000000003	2.8267306666666663	4.270079333333333	0.0	0.0	4.924183416666667	0.06289933333333333	7.079070166666666	0.066594	1.2279541666666667	0.0	0.0	1.1630966666666667	2.533649
Veillonellales	0.08174118013105744	0.6239301645259089	1.0078853919984723	0.023670460670920004	0.02477547805693038	1.7296250091775713	18.330990657184426	24.27748911406431	3.3412005535648786	0.40792251685676906	29.16006472840373	2.7521046177110393	0.04888710156237576	0.882774085290871	0.0048211653864205254	34.2860053402649	0.06653488386303076	2.1577536836528797	0.9511622255054507	1.045145406167111	0.11610915908151943	1.8574892503343572	0.14198350606655513	0.5901441864888155	0.7157641611406981	2.5396254870589714	1.3746715439366894	1.8177648664152757	4.187360113140926	1.2158737542060403	3.031375312048634	2.295176453432695	0.0938417725152913	0.4989797652038653	2.0568664879940144	0.7529904936364968	4.683128794879284	1.91305485365386	1.1050333717914822	0.9426924301861066	70.71744078635535	0.41939751709589546	0.013226529163791616	1.702192798834319	0.1525012540023096	1.1540687523897635	2.3965341864363534	0.039366236910966426	1.250417996820783	0.06461204216827374
Saccharomycetales	0.8566102727272727	0.002963636363636363	0.17334281818181815	0.002948818181818182	0.4736650000000001	4.702310818181818	0.0	0.057373	0.0	11.607073818181819	0.008476	0.039892727272727274	0.039072909090909096	0.03729290909090909	0.05102490909090909	0.1526442727272727	0.0	0.002682090909090909	0.0	0.0	0.020167454545454547	0.7225301818181818	0.14707563636363635	0.002963636363636363	0.029971636363636363	0.005867999999999999	0.09225281818181817	0.09179063636363637	7.453565272727272	0.0	0.02115490909090909	0.0	0.005897636363636364	0.006475545454545455	0.05147927272727273	0.002963636363636363	0.17073536363636363	0.04160381818181818	0.007927727272727274	0.03131190909090909	0.024658454545454546	0.04441727272727273	0.07013263636363636	0.03424590909090909	0.0	0.2951487272727273	0.04526390909090909	0.0	1.5687999999999998	0.005793909090909091
Poales	0.027026372549019607	0.0	0.006048607843137255	0.0	0.0	0.18216259215686276	0.0	0.021734549019607845	0.0	0.02631135294117647	0.0	0.1437956	0.0729928	0.0	0.39648900000000004	0.11378515686274511	0.0039537450980392155	0.0	0.0	0.0	0.14931261960784312	0.0	0.0	0.0	0.46644199999999997	0.0	0.2870491607843137	0.0061660000000000005	0.07008301960784313	0.011994039215686274	0.0	0.0	0.0	2.5615436000000003	0.0064187843137254895	0.004719117647058823	0.24660227450980393	0.131579	0.0	0.0013871764705882354	0.011193803921568626	0.0	0.0	0.002599450980392157	0.0	0.0	0.09983329019607842	0.0	20.81287191372549	0.3579599411764706
Flavobacteriales	3.102866	15.215757	24.432285999999998	16.705426	3.039033	18.944607	4.816415	0.0	45.73767899999999	40.697502	256.119602	1.072106	97.423375	4.6809400000000005	0.824445	3.011197	8.952411999999999	85.669896	3.386553	0.109649	34.646976	9.971535	5.702253	16.332496	17.709258	377.17660099999995	4.3773859999999996	6.364019000000001	23.458335	1.858846	5.449209	0.586756	0.167645	4.92178	22.525613	0.759013	2.935957	2.3283940000000003	158.759582	0.219298	112.619967	7.821314999999999	2.8591849999999996	0.185009	9.129473	0.0	0.185958	27.230927	0.273575	5.403908
Brachyspirales	0.0	24.688129	42.37911	0.286123	9.125901	0.0	0.572245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.490705	0.0	0.0	0.0	13.95565	0.0	0.0	0.286123	0.0	3.422032	6.128753	0.0	0.286123	0.0	0.0	0.0	0.0	0.286123	4.529327	0.0	0.0	0.0	0.0	0.0	0.286123	0.0	2.560801
Pasteurellales	0.03801697872340426	0.05291181914893617	2.1335125957446808	0.0	0.07175703191489362	1.5858964042553192	11.46515975531915	0.2506901914893617	2.8115859787234045	0.2817511595744681	1.6479757606382979	0.2680063670212766	0.8751705106382979	0.013880989361702128	0.004029659574468086	0.027312127659574467	0.004294606382978724	0.021610223404255318	0.006343478723404255	0.389105	0.08784493085106383	0.8366889255319149	0.030488904255319152	0.8714146861702128	0.0	2.205838303191489	1.921677329787234	0.4001678510638298	0.015119797872340426	2.2038884893617023	2.347748712765957	0.2124973776595745	0.02613891489361702	5.808702393617022	0.00508572340425532	4.485244398936171	0.5441175053191489	0.03292880851063829	0.048453755319148945	0.01708481914893617	0.006219670212765957	0.2962191595744681	0.1827126063829787	0.17962343085106386	0.961590765957447	0.006120393617021276	1.2778834804964536	0.015027521276595745	0.7843282872340426	0.3254320319148936
Spirochaetales	0.330974	18.553092	19.253979	30.766371	38.856632	15.57876	1.059292	0.146903	3.787607	2.853982	0.176991	9.586723	95.553983	4.572567	7.930085	0.166372	14.743361	11.465494	4.065487	3.111504	0.0	0.172566	19.348674	12.490267	0.707964	0.353982	47.76636	101.908827	1.592919	1.384955	4.801766	0.0	1.41593	1.017699	69.868993	4.180529	1.379646	6.514161	39.20885	0.502654	0.176991	21.677874	35.127427	16.538053	43.737181	4.892923	10.180533	0.705309	0.0	3.576107
Acidaminococcales	0.00040880000000000007	0.26616775217391303	6.416521739130435e-05	0.0450935	0.03940183043478262	0.21877278695652175	0.27809610434782606	0.0005924565217391305	0.0029709260869565214	0.000743704347826087	9.754116056521738	2.2700514521739126	0.0024134695652173917	0.0023730608695652173	0.04229250434782609	2.3267225000000002	0.14458216956521744	0.14888039565217392	0.015796639130434786	0.646615195652174	0.10114257391304349	0.006414769565217392	6.42086956521739e-05	0.0	0.0014283608695652174	0.046278591304347805	9.387066452173917	0.010010843478260867	0.24427544347826083	6.453043478260869e-05	0.008806895652173916	0.0015183869565217392	0.000957391304347826	0.06491637826086956	12.957250739130433	0.005297626086956522	0.027697234782608687	10.977701769565215	0.11826142173913043	0.013795578260869565	1.8308695652173915e-05	0.08274518695652175	0.003985108695652173	0.0010548434782608697	0.005421056521739131	8.253269182608696	0.00032133043478260867	0.04638798260869565	0.04658151739130434	0.003899347826086956
